,A,B,C,D,E,F,G,H,I,J,K,klasa
3560,-140.8919499993147,-393.06146249177624,215.98574108837326,-132.92866600511988,109.3884842638742,80.21176323020039,440.79215207754345,78.55863314754173,-51.005633934754755,-159.14578487264183,77.51583360426864,2
3561,-243.1244039929809,-223.0051350979813,265.1469232732549,-154.89539239650978,200.0358584941291,81.12821036951539,-51.25017414162849,-79.64933172334068,30.62451085209087,45.5529627549016,78.11627695305482,1
3562,-310.6705548885734,292.20674101044983,397.90304775127396,-257.94651852569166,222.80901448760056,84.18643738699778,26.12045674119642,108.45361807357546,-134.21383166599736,116.58581213033764,83.82177412189596,0
3563,-279.65882684396945,-389.5338377617428,564.2385419596146,-165.79123460121107,312.8432236444463,82.68937010372677,-73.7807918480288,-44.74333377619419,-116.6588833361815,37.984002011368176,85.78552327082534,4
3564,-166.7417121616973,-20.543132487570666,112.46046703056369,-275.5773685666859,100.58231842552468,80.05000725354193,421.9879470188547,122.77606327880397,-9.056061843037531,-243.14757374674915,76.47011235727858,2
3565,59.012343870496466,-354.39494544266455,534.4411911076965,-211.5031376230958,493.0639541270273,77.2778951016026,496.35733820034255,-286.70380880965024,-160.909540744718,-928.6351125095507,77.85245853612834,3
3566,24.70031595512154,-112.1344507186201,259.81869369324664,-120.56486477655655,69.44060434781196,78.381745379778,455.91151766071624,-99.34991197505155,-52.73806310922809,-355.39262755517535,77.97882052075258,3
3567,-272.5453121445336,194.2408269297549,614.0566606069185,-206.35362394056057,112.58826412758899,82.35839383752342,-88.8274198472651,-188.82814188681576,59.57883794994329,-133.89588156572904,85.1654496654038,4
3568,-258.86544486310083,131.74734727131428,627.1624232426,-110.903829131835,284.6084803953732,82.53789104831803,-62.57024630316724,-135.72700525071414,-122.48730307694706,-40.68086029639325,85.92093002558795,4
3569,-161.89462900188775,-91.15737123761042,-88.15427367050341,-128.2673211566878,81.34540408194272,80.64750436389353,435.62512125029264,234.7052318091147,81.58797292667117,67.13973157256024,76.69745676697849,2
3570,-283.0466295294906,176.43248634523763,338.7638347042808,-130.10436765077492,511.81881087706745,84.24358205849755,38.38151694674221,14.351425691212668,-46.75963747096168,146.26171486832658,83.67238001544007,0
3571,-283.68325962006344,3.7644648417752222,291.8816328100305,-99.0225359393254,160.8153219823621,83.08276639369423,-92.70421722224688,-39.87429233939055,-159.6435797284983,242.27934105456808,84.7719030711573,4
3572,-142.68972254011226,82.40019929105307,191.8011250757503,-263.0104403599918,391.5337474883346,79.63523390120099,486.12300615027027,181.2007168403639,-148.04857189052547,-458.54427372474987,76.99681329345353,2
3574,-222.1252467035407,-21.051140404546448,518.7969926598263,-247.5367607127091,474.25598698131057,80.2786495519635,-32.39786613343642,-242.0190073507027,84.32559598987066,-395.6340023635174,78.08486979420019,1
3575,-283.6616860504506,316.4831883585529,607.8291152047661,-204.1400178664636,393.87023324754006,82.58783161032193,-75.23804166995689,-43.20825317919415,18.00358376454161,-14.746136693797396,85.82627033841767,4
3576,39.139673546767085,-438.88796141508914,211.35392326935468,-27.703267520670806,124.43742368744626,78.53410267647092,496.87440147878124,2.6381873073666746,-93.82132416077046,-276.271684177279,78.57007852256366,3
3577,-250.2866382405246,-204.65486938728145,379.1756521088598,-223.5096433478987,58.17887517307855,80.94654111362891,-65.3368456382101,-121.30456058388866,-39.66840050917191,-48.790027180576004,78.20888624310177,1
3578,-224.26696697068832,-216.51318582810575,551.3244259757716,-265.7678293442493,431.44902335574545,80.23508215464807,-25.84910809865542,-211.31119138601414,-118.81113434260146,-418.2590662819417,78.29030751866017,1
3579,-267.9957143272986,119.38935931094866,339.7385527436129,-9.492903884911215,465.8441684907683,84.51443509336718,68.71136627987721,88.84072355202692,-11.870678224590737,286.9188944114986,84.59163202816625,0
3580,37.11860932573683,106.76321859451798,578.3092159175173,-185.3171383540194,49.56592545764968,77.83245213302538,458.49768779977046,-235.19715328384322,92.84976261597208,-640.6470972624238,78.65882485393762,3
3581,-269.007511029938,-108.14857354107095,121.74402834962713,67.5739591162538,177.16058496155756,84.89692008107293,62.714585301928565,125.82536941789144,48.28895889910933,485.54786533734807,84.03975618136647,0
3582,-296.64551627316644,-195.97684495864775,708.4851314949792,-335.45666994037106,100.78207672855538,82.22589013827675,-107.30668593853875,-148.65188164168683,-86.9421801959698,-202.70661733630982,85.252749394633,4
3583,-240.38891095661336,-364.99194699506063,569.418474985876,-297.240507777026,301.2370391591675,80.40467172986156,-36.797453237390954,-142.03922954567614,55.7306092706048,-330.18919717031116,78.61449094726576,1
3584,-242.27473788426244,-154.33937852232344,521.3849809576568,-303.56258757736896,40.84764163908065,80.41208659102324,-54.465491771685095,-199.10182705149117,90.62472887935853,-326.3385722060858,78.10249259879454,1
3586,-323.9679083376631,-418.5520663613216,252.23279887803298,-206.67393571638533,88.98180697355355,84.68963739667174,14.404763974249903,207.15863389182022,-10.549554781351054,377.90351950218525,83.86069989635838,0
3587,44.2388765046648,-401.1414972469304,307.0643951824706,-163.1351300739029,122.03871502973774,77.79651460773414,483.55036047586526,-182.01547927612722,4.567447827089925,-659.3098785366332,77.46452324315469,3
3588,-261.0678920406626,-330.0651905568492,208.8190689620013,-32.97192754606837,486.3007408255065,84.26748367546412,78.59641628642557,54.21809561140958,-38.6342259796792,158.67410681607277,83.52980022276923,0
3589,36.646086978097,-59.99817781929758,492.07855029454225,-213.74781465643582,439.46524372489114,77.70801423518641,438.1831360795977,-329.0118306938104,40.7222127758002,-705.2691671119911,77.64101605366558,3
3590,21.684835608168044,-412.8686527011368,340.40906575218577,-188.6604759021776,343.28645364959266,78.12081314046083,445.98742415478137,-158.71121824282721,79.47830931595955,-490.8978208121146,77.78407808958504,3
3591,-289.0851977408996,163.1101494326976,509.86428712772255,-297.9399307234107,98.350034309861,82.25342233425364,-93.60614228886413,-132.6902330680997,67.5114502064616,-188.40882283456986,84.39824618818615,4
3592,-259.3266370296773,105.09224529172442,257.09686122814344,-10.729318405150593,361.43628608504025,83.01823408812555,-43.528430571500024,9.121435708185324,-110.08986967288172,208.7669527031597,85.10833778203745,4
3593,-216.23452906672645,-55.949194678037614,714.5479290762628,-219.79470788189903,340.3954984117549,80.29309406163414,-41.194370073066864,-305.90313366876,31.001604229684986,-388.1327979146382,79.01854134004347,1
3594,-161.81287540478664,321.8044000191264,116.53958059985742,-180.7181754994641,372.2013420270322,80.39914626085401,441.56900779206853,221.7372053372747,110.3232914745735,-61.8355642259405,77.43461263467097,2
3595,-146.61098461376938,26.72186658299968,-10.215585913992669,-91.52413841552811,202.22102623874156,80.51922598729021,432.1307771489563,120.0173947559692,-18.767956050325726,0.5232557480005937,76.75687798330081,2
3596,-247.2260344619409,-339.6866920008527,434.53953854737574,-316.13527135698723,450.5759552873517,80.45049487820069,-52.51893207318716,-159.24707225061547,41.3450588910507,-306.3926951068542,77.75365303355692,1
3597,-228.3505368766837,-10.47627651295263,614.9871451772876,-362.94400365051763,339.5033729170038,79.858389088604,-59.32619439371325,-372.54555528279496,-99.25291282636832,-613.8802238913946,77.42520164455573,1
3598,-224.40273948792546,-346.34091670409595,595.3095247011304,-270.3487316164819,131.57708141096603,80.21620707894238,-38.81801655311,-263.4404868378426,81.82402701125463,-428.0611159938991,78.29521481425293,1
3599,-291.9615019484289,35.75388369481229,464.8745712755792,-126.92154124304712,449.9663640355991,83.11462455245628,-109.13189900790883,-54.001090997294696,55.8153208097538,258.82365911645155,85.56041271863845,4
3600,-230.13980995452692,-206.76999201686795,456.566950140174,-209.67434940631716,216.5199974934135,80.61467738857816,-26.29573513307497,-126.92750056251067,30.19330774380859,-221.1307786172333,78.51293861888573,1
3602,-220.22335963851356,-338.55665342943064,609.3896869528187,-307.3870785572796,450.4887232264749,79.95961995485065,-24.64196770166123,-267.94821047578614,27.975977548498847,-561.309839602289,78.08495932006036,1
3603,-151.82467492921907,-131.94199083537217,175.60472183034668,-176.62303417260716,62.68966624628129,80.2216152875959,418.1869066024716,51.77441067406521,-161.93102077921503,-154.02949512304787,77.01474860292532,2
3604,-220.04719811619302,342.54907344213854,634.8400074741182,-259.5592920621526,312.1143609865281,80.18114785407104,-5.945994233212758,-164.90386218799074,15.523258412686573,-446.2677854880945,78.93165716768432,1
3605,-249.75370817182787,144.4477529046786,204.4424986900164,-63.02923113932043,127.9257347537235,83.90316190670204,104.54659884637256,41.18226996330259,75.5179442900411,-30.52249002073289,83.16385683718585,0
3606,24.632455093881987,250.9034253566865,408.3334212502806,-217.24496156888,236.13118638582458,77.92826514567264,476.18176503780984,-85.4243203789628,-57.86718385997771,-590.8902683275621,78.24168978457503,3
3607,27.362550727001775,-80.3897250925512,353.54276821733765,-180.35529939346975,362.8082629881384,78.0480164817016,453.53814784222936,-170.6833957399116,-72.69639253121872,-528.7019853700976,77.80852853250894,3
3608,-163.17546610695172,180.20993661090264,-164.41666568718028,-172.17388146957134,328.9207955191528,80.46618854758974,464.46238137387246,327.2642264640254,102.54356744555255,-27.01971301381954,76.38753276008256,2
3609,-296.4609166334078,1.6748478383560652,671.3822978920982,-248.98095414356985,220.97441193603368,82.62906527783046,-95.89423884709072,-47.850328601800115,-87.1125231701119,6.666993776621652,85.99040351757893,4
3610,-294.31704198904316,-285.8892268858983,940.898986687838,-354.3402495572789,450.36417099652977,82.0911775499944,-97.41394259861471,-142.26864538268825,74.71312592343652,-272.6644552681498,86.40762271793767,4
3611,-247.21656722536903,-369.84252754775895,528.2419634799498,-350.40638982293416,434.33058673611254,80.28908491386152,-83.47974069657448,-302.14247868395336,85.46212034897691,-390.2147956974557,77.48140340761978,1
3612,-306.91964671811013,-205.99890922530784,477.5908707000367,-220.53209140526073,374.9174078474838,82.96896550025231,-114.34363634596286,-13.928657836502632,-80.91131877752628,183.18119320203112,85.34027024443427,4
3613,-262.8556121344353,-222.19428765869534,515.9512602043336,-283.9957379132917,441.2620359858163,83.1218022763238,86.3931070151932,-69.77507027283477,84.50288746783038,-436.29177324401957,83.16030684074421,0
3614,-305.0422411268622,-258.85037571605767,279.9815522512279,-184.30892216120571,350.52840815701046,84.4219608291826,20.784900628829377,90.99481925104027,-41.25886440493443,238.89591698097405,83.5175656305674,0
3615,-324.10264404263035,-81.433322290093,427.72230857450984,-317.58827993403827,187.0485533043842,82.85093287387014,-102.21163011683802,109.24004650889361,30.766657681550484,121.88545646058756,85.10836690664316,4
3616,-283.60980936634235,141.5856899318919,221.4759192689651,-87.21469181707037,164.09244776802063,84.45644647088383,37.149611872874516,43.07930362867383,-134.76664307143142,256.8047179614292,83.41971383261411,0
3617,-269.96581175580684,-156.47474124333147,569.8177051039054,-141.1672679003521,328.2974843840061,82.61422995988549,-83.0135396142752,-143.73187925028327,-42.537056472386666,-1.0371620242184036,85.48750690535563,4
3618,-301.17307819912014,-316.1608021346569,640.7680478496138,-350.2080198688548,439.7711514651163,82.24570043316831,-98.6432871499598,-87.77129263115751,-68.53842528943206,-192.41889725702265,85.0746663451753,4
3619,-150.05531938449863,209.67382013375857,-108.77447078636146,-86.38771088870658,382.2356329968559,80.61125274773842,435.76208004031787,165.89015071769168,103.84542149228632,48.31383920360639,76.4650564575115,2
3620,-120.68140660537416,270.22496063380635,388.45778421013205,-145.98028576577263,504.28884235319293,79.75215860793875,474.449919965121,33.4989557674017,10.293613370093055,-397.8238927381986,78.01313227300685,2
3621,-263.8145165300253,-320.9550155213974,494.2846253932825,-150.5954616108257,445.47611112094364,82.44867839559763,-75.93086499103515,-173.34559183383448,80.85703422839785,-87.01004437682099,84.84269681279913,4
3622,43.03578517922705,43.55380320839559,509.54890448940716,-136.20249743950728,380.51418554123086,77.9469195356133,468.49716133248074,-212.2148521356889,-89.06033392671173,-581.2028233394874,78.62833911380358,3
3623,17.818141591923364,-348.52679362648377,297.8299347988647,-182.69679014860247,46.63777437785188,78.22505329410875,434.201791316449,-168.43816322936175,103.92933272346666,-436.7646780385006,77.58516352127832,3
3624,-272.34328748290625,-158.00621549807164,512.8770165999382,-201.93438233537296,384.9034653901874,83.69478204002301,56.42845801181562,-52.32671786744809,84.65113919532912,-138.7366155695342,83.81142170255998,0
3625,-152.70531161912595,-441.7137366457568,135.87640370744228,-207.00670966549734,346.07395762888,80.09603080601511,452.46964066082387,171.1985301200511,95.63267289974782,-219.24699944988132,77.09212171973067,2
3626,-158.8788695318246,-456.4486104893462,314.61196815649254,-293.2309407168186,313.70434847970745,79.8120382542661,410.8752310082075,3.1481031452675268,20.283108174404475,-366.727685274618,76.91518858438758,2
3627,-305.57700255311056,-324.78623265306607,712.6508574808478,-386.8965966089039,195.78068776610917,82.15987426133476,-93.96971239817884,-58.10074121189224,-35.78876074471178,-236.98944182155165,85.39595827073842,4
3628,-260.9180604862429,329.78528188056106,553.2729805944,-348.4934359354259,141.24131310256132,80.56804251790805,-60.309762322556395,-98.37211035249344,-21.832725181160537,-245.34881767289647,78.56610531417942,1
3629,-283.86694194772264,237.15591344943107,-24.85282921123934,56.63534889139447,296.4357139756799,85.13823405906751,19.965492250722036,75.5020793389991,-82.57459403718717,610.8650638151104,83.10526493123061,0
3630,-291.56966992736045,121.64799629815744,227.86483954543982,-126.01024881043368,250.75784516951884,84.43077037944053,34.75416700560146,73.2782631919805,-123.12300623064996,243.4708204629328,83.4046889228117,0
3631,-227.34841642533507,-346.6667493193144,439.8415688108789,-159.12698783543735,57.859728125188894,80.79747161836434,-26.17496692171548,-115.44690501415414,-72.19112417011777,-126.20357645068843,78.75783438475449,1
3632,41.21528138193571,-87.03899699799929,428.7203621987816,-90.52478625136304,86.98890288585523,78.19767270872939,463.1056711087274,-187.34476789137892,71.47946883213021,-450.98373936655946,78.5880700067819,3
3633,-267.9218563743341,-87.3043530151368,425.77417044064566,-163.06584297402642,248.6514840084577,83.79051859229764,65.09235079729977,-29.083423848409144,-40.591435871114086,-89.01949340909995,83.6314151375519,0
3634,-290.3305968466494,142.11036361078263,319.3559443706224,-162.54951048590274,117.25741676567952,82.91488454486975,-86.18436192991021,-2.6388465013884286,-25.570255627191763,155.09631442350047,84.73366882370483,4
3635,-288.1065960791018,-180.70841822710935,220.95432131291446,-56.29229763752155,278.95323482572013,84.69051581348651,43.15768550757568,124.16238148864724,-18.558616340394515,378.35969172742324,83.9738454220212,0
3636,-322.30960248344655,66.94131131544708,103.30232358783616,-163.25693464379987,99.08218802018888,84.86121294543436,14.883001481379182,224.5581597653388,-34.795900669697524,467.00472813047327,83.37337888118503,0
3637,-278.5666565981394,-296.9143910663991,261.36392165290255,-59.01546304326279,427.3802943049551,84.48974113648059,57.20760779837374,98.09791881580148,18.177994401557548,274.0950309864476,83.9871663466524,0
3638,-145.83282083481356,-398.1729146634161,-59.1352046460384,-221.44152369675453,73.86159642537135,79.89271672919953,459.943158545741,133.7880006410076,-9.39876807670374,-324.8304005000757,75.72636927961983,2
3639,-245.9394971242363,-204.2295567554532,139.79616664125643,-91.29261070494401,468.5239867670341,81.48288563782607,-75.83115896369787,-108.75576789453679,-88.98825083507235,229.74001799063785,77.73883685018991,1
3640,-260.3018429783691,143.84256034991617,289.023871618034,-98.44227386959071,512.4581867217116,83.94439472130486,88.59026276418814,42.520553439252296,8.143123784036398,-9.109802474325754,83.50509859991956,0
3641,-320.2027846955448,54.53118688870201,676.0280775066933,-391.4831197572561,491.93240131193505,82.4264671525517,-115.54897104709619,-24.18686373578019,-99.76447826533735,-98.54460518575489,85.43496250891499,4
3642,13.864659771290746,-395.8016264769712,372.14047899282946,-167.04129619988487,244.92839286928387,78.37659709961643,467.652734438787,4.052308756566944,-30.078253519196885,-358.0661902397154,78.81175787987941,3
3643,-230.95130827724515,-243.27834319819993,45.51700959858081,-111.23835995854188,198.13453408386556,81.093743838698,-27.20810777993745,-57.5492183382968,-114.38316397283039,27.654086282111663,77.16818377441058,1
3644,-176.10651219045678,280.6303082878739,-195.07085144358206,-132.87349043319168,153.79076040882128,80.905849845978,411.90428296551875,256.91266194417886,77.47271609615633,201.3015912512367,76.30229552052978,2
3645,-305.15372417476306,-391.4417022137211,605.9121645323053,-385.8834715828571,101.15479472642795,82.15630057075133,-85.83942298070167,-29.456404507221897,-130.98713532551375,-238.84530154366303,84.9300773948178,4
3646,-305.1151332376767,-16.507945445957624,471.95615655796473,-144.20459404481034,327.5090793233877,83.29248292892487,-92.52383952699,106.95982494454245,-52.02936279191921,351.18761436709497,86.251688533047,4
3647,-11.535806903275102,196.8128387146874,266.33743497189556,-267.3865981717859,115.37144479826586,78.40499884565014,450.7809754944355,80.50372981643773,-100.66994276062447,-343.31682812485326,78.14220707477023,3
3648,-292.14249919017516,280.42053749429647,458.1395367202354,-141.5782810753436,146.0813306481958,84.36881922894294,42.09182096716617,95.90638151021884,-154.08854434421758,211.29885642110855,84.65959502575257,0
3649,-277.8846231423076,-449.8600500125255,623.7231277082358,-190.6894565565355,244.41928498350185,82.53728322300425,-74.01365220327955,-77.00844928578698,-39.28143380602869,-40.99651115972086,85.81002223961531,4
3650,23.007500430743477,-262.80683680972965,323.9111866406822,-175.15009826705426,164.21337715267146,78.15831046400254,455.8211787883079,-122.47820599127432,56.05806410043728,-471.4250178865906,77.91085595222935,3
3651,-277.3563357574932,-290.07087422698373,180.91783471161762,-39.56779106294145,292.52295958728286,84.55738308345668,37.390245024434506,24.555352629998126,-13.806701916594301,309.22229284284873,83.36550787573688,0
3652,27.615651293784026,-70.1579494733919,534.2227340328445,-264.487876301528,347.2739466296607,77.64724035499056,464.72725233205364,-186.08746312975566,79.61381299765621,-736.8297607836056,78.20550517543009,3
3653,-272.82933410910357,-62.242158608556764,429.3410285772154,-26.912079510964986,451.95321322183287,84.52772520531785,60.53329659697326,85.30199112866704,80.64402821624194,293.82060649198115,85.00150227919228,0
3654,21.452988172177328,270.48201749250916,46.52700127444908,45.924814784025955,184.4886943385016,79.22895316858285,441.94489309164493,-14.620410451793768,23.824269290953822,84.57238194770818,78.2216014303311,3
3655,-158.54168373105463,-113.28607137277203,111.16321146664676,-234.37432697439442,452.094597607256,80.08227701171083,471.30670363074506,273.7254154732342,20.716181229782293,-226.3895072522628,77.24777853537157,2
3656,-276.4080418532272,28.638281522660876,243.6887495343812,-7.810841312312945,366.89538256397077,83.36851590075658,-87.93211870877019,-19.9774392509934,56.93439215198531,390.67243452161983,85.09198646559123,4
3657,-279.8500669654346,259.4597684915017,537.7190183751518,-192.71265889279385,122.4023809629974,82.56649019982085,-97.04826308993677,-151.28192435348322,94.28772177077443,-25.828983190237985,85.04976492572636,4
3658,-302.6093351721245,-361.39632919455977,145.85040499617182,-107.57757815113288,312.02617911437153,84.73499697564189,20.06038153755989,119.77393025918443,-24.96220892492852,401.4592845179948,83.35741543715605,0
3659,-156.38548278563627,-401.94961942078635,70.9854053933372,-182.21243009185014,506.74585988438173,80.28518168608537,422.2704977532507,101.37715570345443,-3.8380228293618828,-121.018713724377,76.64783578449529,2
3660,-166.94551224456936,163.069680227916,56.10397852630254,-225.29262683526326,48.83676434335513,80.29057986156347,438.7337887320532,223.0596321960604,111.39919552304417,-118.21537745090936,76.87811569471897,2
3661,28.04038450185803,-294.2233020125047,428.6795720679336,-227.22501312201354,92.94419300813297,77.81416955807951,485.2706359619439,-85.05209991744391,-77.78434943284054,-650.1414543328985,78.26104819738717,3
3662,59.98656124022074,303.00436620284296,610.777393626547,-164.3894707594921,426.4086870059022,77.48033955968748,507.6444509514914,-219.37208056388926,-46.52090623804085,-823.5033147356306,78.82285504107669,3
3663,-238.20884703954525,-370.68499155535505,260.76202640376204,-213.4069250709719,473.55914042918243,80.75610102037305,-35.2415682726367,-97.57844590357868,28.692644294425456,-147.68781653782918,77.61098562927012,1
3664,-289.7696497744327,136.16728896907776,497.40503544741995,-159.29000221939646,509.7184613332188,84.2387451600463,49.3350902701537,92.46388435790725,-146.31308722074976,143.7498563830883,84.72808549194163,0
3665,-272.64027155966517,-27.404142865505253,552.3288039566041,-181.3126429401914,230.34185592901318,82.47806641775284,-51.66155225722372,-27.435991507623477,21.089616286225073,-71.74849742500426,85.62905611865361,4
3666,-139.67063375731908,-89.68268536374211,58.93999875011633,-179.37631148181308,364.4857023060737,79.96919371389647,468.3682437899547,143.91964162411642,12.927606386588671,-285.11499922123755,76.61810767617793,2
3667,39.57897217390885,-178.1843418167562,198.28534676019513,3.027966699049273,212.4262529529057,78.67001781224462,512.7428304777839,81.07591899178618,37.79874591954771,-205.68934913216054,78.99932713910837,3
3668,-280.41157932797705,254.8791355230535,383.4879076612672,-249.00528880786507,405.404476731417,82.31273319833946,-69.867901618068,-79.38988771353458,-73.4851856698173,-157.60799070582823,84.14807986209449,4
3669,-245.1327993351698,225.89448020280986,434.3557449221456,-301.380827117319,231.13993373796444,80.47866230294096,-55.36466583690918,-177.57054043690215,-37.93567914579076,-291.7650188067954,77.75282178785417,1
3670,-293.3646415907556,-40.921163460590215,436.760672558309,-206.24658536571226,393.1147375951234,84.08867639113409,37.78564455068502,45.81022043359272,-4.988383767047562,65.81737250721596,83.95044235682266,0
3671,-115.01918865726348,155.87152982445244,301.8793763764644,-173.01509708836696,398.6030289552456,79.513415516066,475.0802260166101,-28.8899882308474,114.33308316585678,-521.8059996930019,77.07187885282482,2
3672,30.30079121514609,-144.63423360816904,289.76958305198303,-102.37595503858968,88.48748963255233,78.35696713426522,461.84855524433334,-110.27854372162686,-128.11616781677682,-368.2602630591763,78.16163786281776,3
3673,-240.18819437544155,222.5117473370201,735.4119099475627,-338.58001309833946,465.212106991093,80.206241423739,-36.53990317505415,-170.50760152534127,-117.76088509526419,-433.2363984266061,79.1469708449019,1
3674,17.975510244416824,-132.35067774820504,461.85300424729667,-161.29221074991955,456.27936251751225,78.32264737747094,451.50759221714145,-88.39275585951499,94.08458578878619,-386.0829180484937,78.93162986490566,3
3676,-215.61510786550355,-67.73745486351199,259.6933123392402,-120.48631359875404,410.7837877799693,80.74807142672839,-20.605249284952237,-164.55308661337148,39.260953890973916,-151.85767933991914,77.71406794805763,1
3677,-276.72747048210823,-143.69078756101405,511.2214152699667,-163.16397819511502,277.0855765935854,82.64397358562275,-92.72027635276021,-140.3821786765626,39.67577121946015,14.409054067118646,85.10487326784273,4
3678,-312.2944300718534,305.08815060802914,355.0416880186318,-305.2653451334521,202.34439652360862,82.67624890078574,-72.8445849381709,133.86339056149004,98.84751004734177,31.17000637425727,84.77994279932852,4
3679,-135.87849670227587,-446.6375709490737,303.5445116004238,-155.31763379072214,440.7047790569991,80.00765833465266,435.2202267923402,0.6478005842804855,-66.0443454631848,-265.1398674293148,77.49798245184547,2
3680,-143.50736243373294,-170.5694607279719,102.73994591733626,-159.3615208401156,372.8701821833822,80.13894482003096,434.75816207737034,58.978339077070146,68.66384095200041,-196.96124519480634,76.67832518639474,2
3681,21.692367104320425,190.5084651286637,370.69453173938444,-148.5267206007117,193.6725952371544,78.30946809354674,461.06408488071753,-73.45415227808667,34.73626468890787,-392.9270758260449,78.53974589073779,3
3682,-290.59455928641387,-134.22134068117418,273.4263148301022,-107.64732859044281,242.98684661432483,84.49794358145155,46.21398540109411,121.9284991298994,8.133033202415767,278.3546575235094,83.9531065705186,0
3683,12.35972224914309,315.5894772338254,81.05348936300774,-82.9773374370688,410.0324276663089,78.80171517149745,437.85006069676103,-42.27877314964612,-135.6209283941553,-137.29735524254716,77.57706340919827,3
3684,-284.87629264415745,32.21960237002939,415.2300501761076,-137.53191565830767,189.40270986726097,84.24468982029421,45.519421077567586,52.03587567829997,-79.09728787254528,146.83698865102355,84.2100735830288,0
3685,-278.67088784535804,-350.54066556511304,365.96597022890796,-174.29579663207102,103.40157067270331,83.94947542599036,54.37855596300216,10.457899793350208,113.44916629022069,-6.471332532507162,83.48973811408683,0
3686,-233.04700792541053,-98.93376453144467,451.28286871707473,-286.0655874088965,223.2782123072634,80.31258612271661,-31.97000701650893,-176.32264634912408,-40.42796399779034,-378.01034041046466,77.83645604567873,1
3687,-295.31337035904653,0.9967699273551105,433.0940173789468,-176.17322514744305,129.28997748272474,82.94896859710921,-66.50250596509073,105.37107257701331,88.32123909680325,172.79656525403564,85.74490828784543,4
3688,-139.29119730522956,86.39780357049247,274.43385244322633,-295.6702603755214,149.98182406496866,79.41462996981562,466.32484006457963,54.652785494181884,-157.3390446242788,-573.1065004309669,76.70869806206552,2
3689,-149.94604417793707,52.16203411561804,77.29704379945713,-164.36157742270757,99.3605725284809,80.24228313628959,461.4442235452964,211.87546562306474,-9.810315604664648,-143.29643722735605,77.175898044877,2
3690,19.634017018719106,116.92726279634618,397.7813508532246,-212.40983837835375,337.75165100179214,78.04949472028851,451.0490869394471,-138.21693211212465,88.56390785521282,-527.9343186152195,78.04911752820765,3
3691,-250.39857036339777,-270.10457942216874,394.7253903983694,-313.43499571294615,167.16018425941735,80.5257059097519,-54.51277521088625,-139.01100469094953,107.52351026670917,-267.3347182463757,77.66258790354294,1
3692,29.184730707580712,-131.07500285631914,494.6099712968396,-171.18781642126896,359.141224026914,78.05524142689387,458.9542546840374,-158.57472676607892,58.321940056410725,-524.94998601152,78.66744953184713,3
3693,32.79687453224102,292.48161435733493,159.7897895174029,-89.20805015413694,458.4586465769873,78.36973366277746,439.4080589930941,-208.78328551955687,3.00342665726118,-361.63045404132623,77.11929717786208,3
3694,-289.019282746819,2.6394866922121025,467.3460982154237,-157.0517311392002,309.4981620750242,84.23449041189606,8.873344138846136,-68.7235661570093,-140.53806323854235,141.54031542384746,83.92878810919908,0
3695,-120.51607904367506,-148.59266528174848,321.3517579609333,-247.9809149726638,330.5877888862926,79.26905423687211,472.3192793719164,-44.725855062567895,100.9601466263524,-648.7056976695078,76.69660086697638,2
3696,-229.36183870832178,-431.488387420953,409.40459615245317,-203.01173249015466,287.52728728477524,80.63069244261183,-37.19722347613572,-171.02199916292912,-52.96818606456805,-212.81397193388722,78.11436746422272,1
3697,-292.53793827484776,-138.049466009705,401.28084895248367,-151.5842963740057,445.2645289769541,84.32953867751989,69.60914532113894,198.87342884289907,-153.47362040808855,190.9000021984623,84.70075710369692,0
3698,45.61533997321618,62.46179253507505,189.26158870472722,-67.5006291270525,379.08046100326106,78.21929279611346,478.42152166480827,-148.85396402678873,72.72492268156037,-439.7561726738476,77.5385690848563,3
3699,-227.386229590656,253.33140406618935,492.3896119122313,-262.1510645361796,436.3697044190802,80.31355503939143,-46.28695738393694,-262.2417402999831,-113.86864816339533,-377.50717053918004,77.81648585318524,1
3700,-288.79097668356326,320.66193619594003,262.05099938729165,-146.15090209161824,344.1493809335215,84.28127347887052,59.17157770471124,131.29112428313616,-140.7308347865589,165.8353145704291,83.67155471460372,0
3701,-280.2501322448454,246.7343612694067,341.49288838134254,-174.0130893812006,204.26801799282993,82.66234199648582,-77.52049318918523,-59.86984729288753,-44.03083353677958,23.94798674304087,84.46356803571221,4
3702,-303.6995040146762,218.86788091744864,417.11533165946855,-185.36750574997205,136.2465266788463,83.07094614635922,-96.0747547790732,53.871352573802085,-45.854287121476624,236.1409470268099,85.47091207811543,4
3703,-282.9550615395275,-366.5422003648724,378.3633225705415,-86.9659788187912,278.51112911779285,84.44471610982237,52.39237845914522,96.81498645404162,-138.54004761472976,250.71300293699318,84.48575085883041,0
3704,-150.9402905919765,-202.4340510445038,-6.143608722205357,-152.97795886853493,494.01207466668245,80.31542517705277,448.13637468994244,176.2464819282241,-113.0568112535185,-105.31291171605932,76.65859398802873,2
3705,-241.68637542301218,58.212405881536185,656.6543640280167,-393.40500507829876,479.69050167113176,79.97784374656526,-26.38317820729705,-155.76309441957906,-105.22933007027105,-551.8460093579945,78.44706776675615,1
3706,-128.7600782859354,-417.60154024530647,123.7017167632773,-129.51092380867837,250.9519709242519,79.98880911092172,453.6813143851154,30.78592571790989,104.41708435057706,-274.92849190549816,76.73333272754482,2
